Permit_Key,Ward_ID,Est_Const_Cost,Application_Date_Key,Issued_Date_Key,Completed_Date_Key,Application_to_Issuance_Duration,Avg_App_to_Issuance_Duration_by_Year,Avg_Est_Const_Cost_by_Ward,Avg_Est_Const_Cost_by_Year
1233,3,75000000,5161,6472,,1311,253.83,9246769.549865229,6984378.81
1234,24,125000000,5164,7033,,1869,253.83,23456062.532786883,6984378.81
1235,20,18000000,5164,6652,,1488,253.83,7597088.421768707,6984378.81
1236,24,800000,5168,5405,,237,253.83,23456062.532786883,6984378.81
1237,16,600000,5170,5199,,29,253.83,2465023.1840707962,6984378.81
1238,1,633644,5174,5262,,88,253.83,3325419.7044334975,6984378.81
1239,3,15000000,5175,5854,,679,253.83,9246769.549865229,6984378.81
1240,2,575000,5183,5224,,41,253.83,2989003.2716499544,6984378.81
1241,24,800000,5188,5288,,100,253.83,23456062.532786883,6984378.81
1242,1,807984,5191,5357,,166,253.83,3325419.7044334975,6984378.81
1243,18,2000000,5223,6302,,1079,246.12,8584355.493548388,6701891.81
1244,16,1750000,5196,6381,,1185,253.83,2465023.1840707962,6984378.81
1245,16,3041920,5196,6381,,1185,253.83,2465023.1840707962,6984378.81
1246,16,2833600,5199,6381,,1182,253.83,2465023.1840707962,6984378.81
1247,16,3105760,5199,6381,,1182,253.83,2465023.1840707962,6984378.81
1248,1,579876,5202,5274,,72,253.83,3325419.7044334975,6984378.81
1249,11,680000,5227,5239,,12,246.12,1820371.57,6701891.81
1250,2,1161000,5230,5588,,358,246.12,2989003.2716499544,6701891.81
1251,15,3422800,5231,6324,,1093,246.12,4522577.48037889,6701891.81
1252,15,3229000,5231,6344,,1113,246.12,4522577.48037889,6701891.81
1253,15,2544000,5231,6352,,1121,246.12,4522577.48037889,6701891.81
1254,15,2544000,5231,6352,,1121,246.12,4522577.48037889,6701891.81
1255,15,2544000,5231,6352,,1121,246.12,4522577.48037889,6701891.81
1256,15,2884000,5231,6347,,1116,246.12,4522577.48037889,6701891.81
1257,15,2884000,5231,6347,,1116,246.12,4522577.48037889,6701891.81
1258,1,850000,5231,5280,,49,246.12,3325419.7044334975,6701891.81
1259,0,2610440,5232,5932,,700,246.12,8418173.322222222,6701891.81
1260,20,10000000,5233,5944,,711,246.12,7597088.421768707,6701891.81
1261,24,80000000,5237,6233,,996,246.12,23456062.532786883,6701891.81
1262,17,1000000,5244,5281,,37,246.12,1614143.0049603174,6701891.81
1263,12,600000,5252,5253,,1,246.12,7658937.101338432,6701891.81
1264,13,1500000,5253,5324,,71,246.12,7795654.71978022,6701891.81
1265,17,850000,5254,5272,,18,246.12,1614143.0049603174,6701891.81
1266,1,600000,5260,5395,,135,246.12,3325419.7044334975,6701891.81
1267,17,550000,5261,5332,,71,246.12,1614143.0049603174,6701891.81
1268,12,600000,5261,5280,,19,246.12,7658937.101338432,6701891.81
1269,16,620000,5265,5302,,37,246.12,2465023.1840707962,6701891.81
1270,17,550000,5268,5282,,14,246.12,1614143.0049603174,6701891.81
1271,11,600000,5268,5300,,32,246.12,1820371.57,6701891.81
1272,24,10200000,5272,6829,,1557,246.12,23456062.532786883,6701891.81
1273,6,600000,5276,5458,,182,246.12,1124713.2781954887,6701891.81
1274,24,3500000,5276,6226,,950,246.12,23456062.532786883,6701891.81
1275,0,600000,5283,5406,,123,246.12,8418173.322222222,6701891.81
1276,17,700000,5296,5317,,21,246.12,1614143.0049603174,6701891.81
1277,12,700000,5297,5331,,34,246.12,7658937.101338432,6701891.81
1278,13,30000000,5307,5939,,632,246.12,7795654.71978022,6701891.81
1279,19,800000,5310,5324,,14,246.12,6721340.5708154505,6701891.81
1280,19,650000,5310,5336,,26,246.12,6721340.5708154505,6701891.81
1281,7,600000,5316,5373,,57,246.12,3738553.685483871,6701891.81
1282,1,23000000,5317,6627,,1310,246.12,3325419.7044334975,6701891.81
1283,16,800000,5322,5374,,52,246.12,2465023.1840707962,6701891.81
1284,4,700000,5325,5399,,74,246.12,4297914.794871795,6701891.81
1285,17,600000,5328,5377,,49,246.12,1614143.0049603174,6701891.81
1286,2,595000,5329,5381,,52,246.12,2989003.2716499544,6701891.81
1287,1,543840,5331,5433,,102,246.12,3325419.7044334975,6701891.81
1288,16,600000,5343,5503,,160,246.12,2465023.1840707962,6701891.81
1289,12,1200000,5344,5394,,50,246.12,7658937.101338432,6701891.81
1290,1,700000,5344,5358,,14,246.12,3325419.7044334975,6701891.81
1291,2,750000,5345,5407,,62,246.12,2989003.2716499544,6701891.81
1292,16,600000,5345,5939,,594,246.12,2465023.1840707962,6701891.81
1293,17,1000000,5346,5378,,32,246.12,1614143.0049603174,6701891.81
1294,24,110000000,5351,6395,,1044,246.12,23456062.532786883,6701891.81
1295,13,700000,5352,5763,,411,246.12,7795654.71978022,6701891.81
1296,16,550000,5357,5374,,17,246.12,2465023.1840707962,6701891.81
1297,17,550000,5358,5391,,33,246.12,1614143.0049603174,6701891.81
1298,23,800000,5358,5387,,29,246.12,5772926.70157068,6701891.81
1299,1,600000,5364,5429,,65,246.12,3325419.7044334975,6701891.81
1300,11,1250000,5364,5388,,24,246.12,1820371.57,6701891.81
1301,1,2000000,5365,5736,,371,246.12,3325419.7044334975,6701891.81
1302,4,600000,5365,5379,,14,246.12,4297914.794871795,6701891.81
1303,18,620000,5366,5407,,41,246.12,8584355.493548388,6701891.81
1304,18,620000,5366,5407,,41,246.12,8584355.493548388,6701891.81
1305,17,1500000,5367,5401,,34,246.12,1614143.0049603174,6701891.81
1306,11,12000000,5369,5924,,555,246.12,1820371.57,6701891.81
1307,2,700000,5370,5465,,95,246.12,2989003.2716499544,6701891.81
1308,17,846000,5371,5433,,62,246.12,1614143.0049603174,6701891.81
1309,17,600000,5374,5395,,21,246.12,1614143.0049603174,6701891.81
1310,21,1196908,5378,5422,,44,246.12,17091199.984,6701891.81
1311,11,700000,5379,5415,,36,246.12,1820371.57,6701891.81
1312,1,635040,5379,5405,,26,246.12,3325419.7044334975,6701891.81
1313,13,750000,5381,5426,,45,246.12,7795654.71978022,6701891.81
1314,17,1200000,5384,5420,,36,246.12,1614143.0049603174,6701891.81
1315,2,530000,5386,5428,,42,246.12,2989003.2716499544,6701891.81
1316,11,1600000,5387,5920,,533,246.12,1820371.57,6701891.81
1317,21,100000000,5392,6325,,933,246.12,17091199.984,6701891.81
1318,11,600000,5393,5451,,58,246.12,1820371.57,6701891.81
1319,15,700000,5395,5435,,40,246.12,4522577.48037889,6701891.81
1320,5,1000000,5395,5422,,27,246.12,1400922.5020242915,6701891.81
1321,16,580000,5398,5464,,66,246.12,2465023.1840707962,6701891.81
1322,17,629744,5399,5427,,28,246.12,1614143.0049603174,6701891.81
1323,1,900000,5412,5433,,21,246.12,3325419.7044334975,6701891.81
1324,3,2200000,5412,5741,,329,246.12,9246769.549865229,6701891.81
1325,11,850000,5413,5434,,21,246.12,1820371.57,6701891.81
1326,16,700000,5413,5507,,94,246.12,2465023.1840707962,6701891.81
1327,17,750000,5420,5436,,16,246.12,1614143.0049603174,6701891.81
1328,22,550000,5422,5442,,20,246.12,2904103.2512077293,6701891.81
1329,1,895000,5422,5433,,11,246.12,3325419.7044334975,6701891.81
1330,11,1000000,5423,5499,,76,246.12,1820371.57,6701891.81
1331,15,1000000,5423,5461,,38,246.12,4522577.48037889,6701891.81
1332,3,2000000,5423,7004,,1581,246.12,9246769.549865229,6701891.81
1333,18,600000,5428,5456,,28,246.12,8584355.493548388,6701891.81
1334,1,900000,5429,5456,,27,246.12,3325419.7044334975,6701891.81
1335,12,600000,5429,5470,,41,246.12,7658937.101338432,6701891.81
1336,11,980000,5433,5441,,8,246.12,1820371.57,6701891.81
1337,18,640000,5435,5597,,162,246.12,8584355.493548388,6701891.81
1338,18,665000,5435,5444,,9,246.12,8584355.493548388,6701891.81
1339,8,600000,5446,5715,,269,246.12,1501617.2191780822,6701891.81
1340,22,8500000,5450,6375,,925,246.12,2904103.2512077293,6701891.81
1341,2,655000,5454,5472,,18,246.12,2989003.2716499544,6701891.81
1342,2,1300000,5461,5475,,14,246.12,2989003.2716499544,6701891.81
1343,11,600000,5462,5485,,23,246.12,1820371.57,6701891.81
1344,4,600000,5463,5500,,37,246.12,4297914.794871795,6701891.81
1345,11,800000,5468,5478,,10,246.12,1820371.57,6701891.81
1346,19,900000,5469,5499,,30,246.12,6721340.5708154505,6701891.81
1347,18,550000,5469,5500,,31,246.12,8584355.493548388,6701891.81
1348,18,600000,5470,5492,,22,246.12,8584355.493548388,6701891.81
1349,18,600000,5470,5492,,22,246.12,8584355.493548388,6701891.81
1350,18,625000,5470,5485,,15,246.12,8584355.493548388,6701891.81
1351,18,750000,5470,5499,,29,246.12,8584355.493548388,6701891.81
1352,18,620000,5470,5545,,75,246.12,8584355.493548388,6701891.81
1353,19,525000,5471,5491,,20,246.12,6721340.5708154505,6701891.81
1354,19,750000,5477,5513,,36,246.12,6721340.5708154505,6701891.81
1355,18,675000,5478,5545,,67,246.12,8584355.493548388,6701891.81
1356,2,610000,5483,5623,,140,246.12,2989003.2716499544,6701891.81
1357,17,800000,5485,5533,,48,246.12,1614143.0049603174,6701891.81
1358,11,895000,5490,5511,,21,246.12,1820371.57,6701891.81
1359,12,70000000,5491,6722,,1231,246.12,7658937.101338432,6701891.81
1360,19,753024,5491,5755,,264,246.12,6721340.5708154505,6701891.81
1361,16,1500000,5497,5682,,185,246.12,2465023.1840707962,6701891.81
1362,16,900000,5497,5512,,15,246.12,2465023.1840707962,6701891.81
1363,17,6850000,5498,6732,,1234,246.12,1614143.0049603174,6701891.81
1364,16,600000,5500,5643,,143,246.12,2465023.1840707962,6701891.81
1365,18,565277,5505,5528,,23,246.12,8584355.493548388,6701891.81
1366,18,565277,5505,5528,,23,246.12,8584355.493548388,6701891.81
1367,18,565277,5505,5528,,23,246.12,8584355.493548388,6701891.81
1368,18,610243,5505,5531,,26,246.12,8584355.493548388,6701891.81
1369,16,800000,5511,5554,,43,246.12,2465023.1840707962,6701891.81
1370,18,65000000,5511,6855,,1344,246.12,8584355.493548388,6701891.81
1371,11,650000,5512,5532,,20,246.12,1820371.57,6701891.81
1372,15,45000000,5513,7355,,1842,246.12,4522577.48037889,6701891.81
1373,18,34000000,5519,6764,,1245,246.12,8584355.493548388,6701891.81
1374,18,2600000,5519,6767,,1248,246.12,8584355.493548388,6701891.81
1375,15,800000,5521,5574,,53,246.12,4522577.48037889,6701891.81
1376,2,16000000,5525,6297,,772,246.12,2989003.2716499544,6701891.81
1377,2,66000000,5525,6289,,764,246.12,2989003.2716499544,6701891.81
1378,3,77256000,5525,6416,,891,246.12,9246769.549865229,6701891.81
1379,9,800000,5526,5541,,15,246.12,3707403.8834951455,6701891.81
1380,21,68000000,5533,6421,,888,246.12,17091199.984,6701891.81
1381,24,131800000,5533,6627,,1094,246.12,23456062.532786883,6701891.81
1382,17,501376,5540,5591,,51,246.12,1614143.0049603174,6701891.81
1383,11,7444000,5542,6466,,924,246.12,1820371.57,6701891.81
1384,11,2500000,5542,6602,,1060,246.12,1820371.57,6701891.81
1385,3,16000000,5542,8067,,2525,246.12,9246769.549865229,6701891.81
1386,18,706421,5545,5589,,44,246.12,8584355.493548388,6701891.81
1387,18,769190,5545,5589,,44,246.12,8584355.493548388,6701891.81
1388,18,3800000,5546,6570,,1024,246.12,8584355.493548388,6701891.81
1389,18,37000000,5546,6570,,1024,246.12,8584355.493548388,6701891.81
1390,10,40000000,5547,6035,,488,246.12,8282326.220930233,6701891.81
1391,15,240000000,5547,7165,,1618,246.12,4522577.48037889,6701891.81
1392,17,10000000,5548,7417,,1869,246.12,1614143.0049603174,6701891.81
1393,17,50000000,5548,7423,,1875,246.12,1614143.0049603174,6701891.81
1394,16,850000,5548,5764,,216,246.12,2465023.1840707962,6701891.81
1395,17,20000000,5548,7418,,1870,246.12,1614143.0049603174,6701891.81
1396,21,34500000,5555,6576,,1021,246.12,17091199.984,6701891.81
1397,24,50000000,5556,7233,,1677,246.12,23456062.532786883,6701891.81
1398,15,12500000,5556,6807,,1251,246.12,4522577.48037889,6701891.81
1399,1,700000,5556,5657,,101,246.12,3325419.7044334975,6701891.81
1400,12,1000000,5559,5617,,58,246.12,7658937.101338432,6701891.81
1401,24,615000,5560,5686,,126,246.12,23456062.532786883,6701891.81
1402,21,42000000,5560,6644,,1084,246.12,17091199.984,6701891.81
1403,21,1000000,5582,5618,,36,104.75,17091199.984,3369660.19
1404,22,800000,5582,5631,,49,104.75,2904103.2512077293,3369660.19
1405,11,900000,5588,5721,,133,104.75,1820371.57,3369660.19
1406,1,543736,5596,5738,,142,104.75,3325419.7044334975,3369660.19
1407,0,1100000,5596,5626,,30,104.75,8418173.322222222,3369660.19
1408,11,750000,5604,5682,,78,104.75,1820371.57,3369660.19
1409,17,900000,5604,5612,,8,104.75,1614143.0049603174,3369660.19
1410,16,800000,5612,5800,,188,104.75,2465023.1840707962,3369660.19
1411,17,562718,5612,5695,,83,104.75,1614143.0049603174,3369660.19
1412,17,742468,5617,5636,,19,104.75,1614143.0049603174,3369660.19
1413,17,650000,5619,5658,,39,104.75,1614143.0049603174,3369660.19
1414,17,664632,5622,5660,,38,104.75,1614143.0049603174,3369660.19
1415,2,550000,5625,5647,,22,104.75,2989003.2716499544,3369660.19
1416,22,1200000,5625,5748,,123,104.75,2904103.2512077293,3369660.19
1417,24,800000,5626,5658,,32,104.75,23456062.532786883,3369660.19
1418,17,1000000,5629,5659,,30,104.75,1614143.0049603174,3369660.19
1419,18,723936,5629,5671,,42,104.75,8584355.493548388,3369660.19
1420,17,8000000,5630,5709,,79,104.75,1614143.0049603174,3369660.19
1421,17,585000,5630,5687,,57,104.75,1614143.0049603174,3369660.19
1422,2,700000,5630,5699,,69,104.75,2989003.2716499544,3369660.19
1423,16,600000,5631,5722,,91,104.75,2465023.1840707962,3369660.19
1424,12,1000000,5631,5682,,51,104.75,7658937.101338432,3369660.19
1425,11,1000000,5632,5643,,11,104.75,1820371.57,3369660.19
1426,11,1000000,5633,5673,,40,104.75,1820371.57,3369660.19
1427,11,630160,5647,5682,,35,104.75,1820371.57,3369660.19
1428,16,750000,5651,5675,,24,104.75,2465023.1840707962,3369660.19
1429,17,700000,5651,5680,,29,104.75,1614143.0049603174,3369660.19
1430,11,600000,5653,5773,,120,104.75,1820371.57,3369660.19
1431,15,650000,5654,5689,,35,104.75,4522577.48037889,3369660.19
1432,11,1380000,5658,8054,,2396,104.75,1820371.57,3369660.19
1433,15,550000,5659,5703,,44,104.75,4522577.48037889,3369660.19
1434,2,550000,5660,5673,,13,104.75,2989003.2716499544,3369660.19
1435,11,1500000,5660,5692,,32,104.75,1820371.57,3369660.19
1436,1,650000,5671,5841,,170,104.75,3325419.7044334975,3369660.19
1437,24,104000000,5671,6750,,1079,104.75,23456062.532786883,3369660.19
1438,1,811300,5679,5722,,43,104.75,3325419.7044334975,3369660.19
1439,17,2200000,5682,5716,,34,104.75,1614143.0049603174,3369660.19
1440,11,730000,5685,5699,,14,104.75,1820371.57,3369660.19
1441,2,800000,5686,5724,,38,104.75,2989003.2716499544,3369660.19
1442,10,11213830,5693,6458,,765,104.75,8282326.220930233,3369660.19
1443,16,700000,5693,5715,,22,104.75,2465023.1840707962,3369660.19
1444,19,1000000,5694,5703,,9,104.75,6721340.5708154505,3369660.19
1445,12,150000000,5696,6917,,1221,104.75,7658937.101338432,3369660.19
1446,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1447,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1448,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1449,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1450,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1451,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1452,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1453,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1454,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1455,6,600000,5699,5871,,172,104.75,1124713.2781954887,3369660.19
1456,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1457,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1458,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1459,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1460,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1461,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1462,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1463,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1464,6,600000,5699,5870,,171,104.75,1124713.2781954887,3369660.19
1465,6,600000,5699,5878,,179,104.75,1124713.2781954887,3369660.19
1466,16,750000,5700,5729,,29,104.75,2465023.1840707962,3369660.19
1467,17,1000000,5706,5772,,66,104.75,1614143.0049603174,3369660.19
1468,18,725000,5707,5713,,6,104.75,8584355.493548388,3369660.19
1469,18,650000,5708,5779,,71,104.75,8584355.493548388,3369660.19
1470,17,922428,5713,5758,,45,104.75,1614143.0049603174,3369660.19
1471,2,600000,5714,5731,,17,104.75,2989003.2716499544,3369660.19
1472,10,600000,5714,5808,,94,104.75,8282326.220930233,3369660.19
1473,11,1496673,5721,5758,,37,104.75,1820371.57,3369660.19
1474,16,1000000,5722,5764,,42,104.75,2465023.1840707962,3369660.19
1475,15,1000000,5723,6449,,726,104.75,4522577.48037889,3369660.19
1476,12,35000000,5724,6107,,383,104.75,7658937.101338432,3369660.19
1477,15,555000,5730,5765,,35,104.75,4522577.48037889,3369660.19
1478,1,525000,5730,5784,,54,104.75,3325419.7044334975,3369660.19
1479,11,2000000,5734,5748,,14,104.75,1820371.57,3369660.19
1480,2,575000,5734,5745,,11,104.75,2989003.2716499544,3369660.19
1481,15,800000,5735,5771,,36,104.75,4522577.48037889,3369660.19
1482,23,850000,5736,5765,,29,104.75,5772926.70157068,3369660.19
1483,11,885000,5737,5771,,34,104.75,1820371.57,3369660.19
1484,23,1000000,5737,5776,,39,104.75,5772926.70157068,3369660.19
1485,17,1039014,5741,5772,,31,104.75,1614143.0049603174,3369660.19
1486,17,1500000,5744,5792,,48,104.75,1614143.0049603174,3369660.19
1487,24,1200000,5749,5771,,22,104.75,23456062.532786883,3369660.19
1488,11,600000,5749,5778,,29,104.75,1820371.57,3369660.19
1489,17,1750000,5751,5812,,61,104.75,1614143.0049603174,3369660.19
1490,19,3000000,5756,5813,,57,104.75,6721340.5708154505,3369660.19
1491,12,1500000,5758,5791,,33,104.75,7658937.101338432,3369660.19
1492,1,800000,5761,5785,,24,104.75,3325419.7044334975,3369660.19
1493,1,603684,5762,5797,,35,104.75,3325419.7044334975,3369660.19
1494,11,800000,5762,5813,,51,104.75,1820371.57,3369660.19
1495,12,300000000,5764,6941,,1177,104.75,7658937.101338432,3369660.19
1496,17,707400,5764,5784,,20,104.75,1614143.0049603174,3369660.19
1497,16,675000,5765,5785,,20,104.75,2465023.1840707962,3369660.19
1498,12,750000,5770,5812,,42,104.75,7658937.101338432,3369660.19
1499,16,600000,5773,5792,,19,104.75,2465023.1840707962,3369660.19
1500,11,1000000,5773,5843,,70,104.75,1820371.57,3369660.19
1501,16,600000,5773,5806,,33,104.75,2465023.1840707962,3369660.19
1502,2,600000,5776,5892,,116,104.75,2989003.2716499544,3369660.19
1503,12,1200000,5777,5815,,38,104.75,7658937.101338432,3369660.19
1504,2,915000,5777,5797,,20,104.75,2989003.2716499544,3369660.19
1505,12,700000,5778,5792,,14,104.75,7658937.101338432,3369660.19
1506,11,600000,5778,5850,,72,104.75,1820371.57,3369660.19
1507,14,2100000,5778,5857,,79,104.75,5826416.914893617,3369660.19
1508,19,600000,5780,5798,,18,104.75,6721340.5708154505,3369660.19
1509,2,700000,5785,5826,,41,104.75,2989003.2716499544,3369660.19
1510,12,1000000,5787,5808,,21,104.75,7658937.101338432,3369660.19
1511,1,700000,5790,5812,,22,104.75,3325419.7044334975,3369660.19
1512,22,540000,5791,5833,,42,104.75,2904103.2512077293,3369660.19
1513,2,550000,5791,5804,,13,104.75,2989003.2716499544,3369660.19
1514,23,650000,5794,5904,,110,104.75,5772926.70157068,3369660.19
1515,17,800000,5799,5821,,22,104.75,1614143.0049603174,3369660.19
1516,2,700000,5800,5813,,13,104.75,2989003.2716499544,3369660.19
1517,11,975000,5800,5945,,145,104.75,1820371.57,3369660.19
1518,15,600000,5804,5861,,57,104.75,4522577.48037889,3369660.19
1519,7,978000,5806,5982,,176,104.75,3738553.685483871,3369660.19
1520,2,683000,5814,5839,,25,104.75,2989003.2716499544,3369660.19
1521,16,650000,5815,5862,,47,104.75,2465023.1840707962,3369660.19
1522,22,600000,5821,5840,,19,104.75,2904103.2512077293,3369660.19
1523,2,755000,5821,5840,,19,104.75,2989003.2716499544,3369660.19
1524,17,600000,5821,5857,,36,104.75,1614143.0049603174,3369660.19
1525,21,520000,5822,5910,,88,104.75,17091199.984,3369660.19
1526,16,700000,5825,5854,,29,104.75,2465023.1840707962,3369660.19
1527,6,800000,5826,5910,,84,104.75,1124713.2781954887,3369660.19
1528,15,850000,5828,5882,,54,104.75,4522577.48037889,3369660.19
1529,11,700000,5829,6044,,215,104.75,1820371.57,3369660.19
1530,11,750000,5829,5854,,25,104.75,1820371.57,3369660.19
1531,2,800000,5829,5854,,25,104.75,2989003.2716499544,3369660.19
1532,2,800000,5829,5862,,33,104.75,2989003.2716499544,3369660.19
