Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
20 100082 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,161,EGLINTON,AVE,E,M4P,800607,S1228,2020-01-02,2020-02-04,2020-10-14,Closed,"Proposal for interior alterations to an existing building unit for a new fitness facility, with plumbing and electrical work to take place. ",250000
20 100116 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3465,DUNDAS,ST,W,M6S,57670,S0422,2020-01-02,2020-02-05,2020-07-17,Closed,Proposed interior alterations for Yoga Studio on the second floor ,75000
20 107302 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1491,LAKE SHORE,BLVD,W,M6K,829619,S0436,2020-01-22,2020-02-19,2021-02-08,Closed,Proposal for interior alterations to reinforce roof joists in lobby area and replace drywall in existing fitness centre.,50000
20 111585 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1491,LAKE SHORE,BLVD,W,M6K,829619,S0436,2020-02-03,2020-02-18,2021-01-26,Closed,Proposal for interior alterations to locker rooms in existing fitness centre.,100000
20 113004 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,31,BLOOR,ST,E,M4W,8535678,S1137,2020-02-06,2020-03-06,2024-03-07,Closed,"Proposal for interior alterations to unit 102 for new fitness centre ""Innovative Fitness""",715000
20 114960 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,1,YONGE,ST, ,M5E,30032650,S1038,2020-02-12,2020-03-02,2021-11-26,Closed,Interior alteration to existing suite for a private art gallery and modify the HVAC system.Frank SImo is familiar with proposal.,10000
20 118630 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,21,DUNDAS,SQ, ,M5B,7641769,S1332,2020-02-24,2020-05-29,2021-07-14,Closed,Proposal for interior alterations to the ground floor unit for a new use: barber shop (80m2),100000
20 119856 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1396,DON MILLS,RD, ,###,,N1624,2020-02-27,2020-04-17,2021-02-23,Closed,"Interior Alterations to a new hair salon, hvac and plumbing.",50000
20 129070 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359,S1339,2020-04-06,2020-05-01,2021-12-29,Closed,Proposal for barrier-free upgrade to existing stairs guardrails/ handrails and fire separations to existing performing arts centre.,200000
20 132546 BLD,Building Additions/Alterations,Recreational,Interior Alterations,25,ST CLAIR,AVE,W,M4V,871401,S1238,2020-04-14,2020-05-01,2021-07-02,Closed,Proposal for interior alteration of second floor locker room to fitness studio and offices in existing recreation centre,230000
20 149756 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,3428,YONGE,ST, ,M4N,3440696,N0825,2020-05-28,2020-06-23,2020-10-14,Closed,Proposal for interior alterations for a new barbershop store. ,80000
20 153442 BLD,Building Additions/Alterations,Recreational,Interior Alterations,972,BLOOR,ST,W,M6H,8417887,S0932,2020-06-08,2020-07-03,2022-10-18,Closed,Interior alterations to basement level to convert retail into martial arts studio (46.40 m2),20000
20 157663 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,384,YONGE,ST, ,###,1,S1145,2020-06-18,2020-07-27,2021-09-15,Closed,Proposal for interior alterations for an exisitng space for  an existing salon at 62 & 63 will use this space for part of the salon.,10000
20 183387 BLD,Building Additions/Alterations,Club,Interior Alterations,817,RUNNYMEDE,RD, ,M6N,14199357,W0540,2020-08-20,2020-11-25,2022-04-05,Closed,Proposal for interior alterations for Spanish social club on ground floor and basement,60000
20 209565 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,377,BROADVIEW,AVE, ,M4K,776443,S1433,2020-10-22,2020-10-29,2021-07-05,Closed,Proposal for interior alterations to existing vacant unit for a hair salon. (Unit 3),30000
20 222144 BLD,Building Additions/Alterations,Museum,Interior Alterations,100,QUEEN'S PARK, , ,M5S,30022473,S1135,2020-11-24,2020-12-18,2021-12-01,Closed,Proposal for interior alterations to existing museum for new gallery space,4000000
20 227038 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,1,YONGE,ST, ,M5E,30032650,S1038,2020-12-08,2021-01-15,2021-05-20,Closed,Proposal for interior alterations for private art gallery on the 2nd floor ,10000
20 230092 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1245,DUPONT,ST, ,M6H,8416990,S0930,2020-12-17,2021-01-27,2021-04-17,Closed,"Proposal for interior alterations to unit 03 for a new Fitness Centre ""F45"", scope of work includes plumbing, electrical, fire protection and hvac.",90000
21 101920 BLD,Building Additions/Alterations,Museum,Interior Alterations,158,STERLING,RD, ,M6R,8038152,S0933,2021-01-07,2021-01-25,2023-12-08,Closed,Proposed Interior Alterations to add two new offices to the ground floor.,20000
21 105211 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359,S1339,2021-01-15,2021-03-18,2022-03-28,Closed,"BARRIER-FREE UPGRADES TO EXISTING RAMP, ADMINISTRATION AND SECURITY OFFICE. WORK INCLUDES SOME CHANGE TO STRUCTURAL SYSTEMS, FIRE SEPARATIONS AND EXITING.  FLOOR FINISH UPGRADES ARE ALSO INCLUDED.",1000000
21 117189 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,3477,KENNEDY,RD, ,M1V,2370679,E2223,2021-02-17,2021-03-22,2022-08-11,Closed,Proposal for interior alteratioins for Spa from retail store. unit 1,70000
21 119320 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,425,ADELAIDE,ST,W,M5V,7930164,S1032,2021-02-23,2021-03-04,2022-01-27,Closed,Proposal for interior alterations to existing fitness club Unit 100,250000
21 119939 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,162,CUMBERLAND,ST, ,M5R,10736633,S1128,2021-02-24,2021-03-04,2021-09-07,Closed,Proposal for interior alterations to convert a retail store to Retail-Art Gallery. ,60000
21 120883 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,20,ST PATRICK,ST, ,M5T,7796131,S1024,2021-02-26,2021-03-17,2022-09-14,Closed,Minior Entrance alreartion to line with the operation of the new Fitness Facilty (Goodlife to Fit4less - 21 Mc Caul St),40000
21 130751 BLD,Building Additions/Alterations,Club,Interior Alterations,1,BEECH,AVE, ,M4E,6303047,S1942,2021-03-23,2021-04-12,2021-06-29,Closed,"Interior alterations to existing office partition, one office to be converted in two offices - Balmy Beach Club ",10000
21 141866 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,165,FRONT,ST,E,M5A,8351482,S1339,2021-04-16,2021-05-03,2022-09-10,Closed,"Proposal for interior alterations to existing Performing art theatre ""Young PeopleÂ¿s Theatre""",1100000
21 153233 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465,N1824,2021-05-11,2021-06-10,2022-05-18,Closed,Construct a new acoustic partition and adding a new pit-less accessible lift to the existing greenwin theatre,1653643
21 155370 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,5040,YONGE,ST, ,M2N,14072465,N1824,2021-05-15,2021-06-07,2021-12-02,Closed,Introduction of tensioned wire rope access (threatrical) grids - Meridian Arts Centre,90000
21 158698 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,735,QUEEN,ST,W,M6J,11631513,S1028,2021-05-21,2021-06-22,2021-12-24,Closed,INTERIOR ALTERATIONS  TO EXISTING YOGA STUDIO,350000
21 168741 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,931,QUEEN,ST,W,M6J,7569440,S1028,2021-06-10,2021-07-09,2021-12-12,Closed,Proposal for interior alterations of a suite for a private gym space. ,50000
21 175063 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2677,KENNEDY,RD, ,M1T,14075000,E2227,2021-06-23,2021-07-08,2021-12-15,Closed,"Proposal for interior alterations for tenant fit-out for hair salon unit 20 ""hair first class salon""",20000
21 200053 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,65,DYNEVOR,RD, ,M6E,7226045,S0922,2021-08-17,2021-09-17,2023-09-15,Closed,Conversion of existing storage room into a fitness centre in residential building,70000
21 201777 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,967,COLLEGE,ST, ,M6H,785607,S0934,2021-08-20,2021-08-27,2022-05-16,Closed,Proposal for Interior Alterations to second floor to create a Yoga Studio to the existing Fitness Centre.,50000
21 202357 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,161,FREDERICK,ST, ,M5A,14643648,S1338,2021-08-21,2021-12-06,2023-10-17,Closed,Proposed interior alterations to the existing entertainment place of assembly (theatre). No exterior work is proposed as part of the scope of work. ,1800000
21 206908 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,171,EAST LIBERTY,ST, ,M6K,14670935,S1027,2021-09-01,2021-09-23,2022-05-20,Closed,Interior alterations to unit 149 for Fitness Studio (Spin Cycling),175000
21 207722 BLD,Building Additions/Alterations,Performing Arts Centre,Green Roof,5040,YONGE,ST, ,M2N,14072465,N1824,2021-09-02,2021-11-29,2022-04-12,Closed,Replace roof membrane and install a green roof,1200000
21 209251 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1980,EGLINTON,AVE,E,M1L,330624,E2132,2021-09-07,2021-11-04,2022-03-21,Closed,"Proposal for Interior Commercial improvement. Scope of work including demolition of previous tenant partition walls, mechanical and electrical. New construction includes new electrical and mechanical layouts, and construction of new interior partition walls to accommodate new tenant. ",385000
21 217315 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1400,O'CONNOR,DR, ,M4B,8609114,S1921,2021-09-24,2021-10-12,2022-04-14,Closed,interior alterations to create golf simulator facility,2500000
21 227493 BLD,Building Additions/Alterations,Club,Interior Alterations,2350-2374,BAYVIEW,AVE, ,M2L,14188903,N1523,2021-10-18,2021-11-09,2023-03-06,Closed,"Proposal for interior alterations to existing health club ""THE GRANITE CLUB""",233000
21 231703 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359,S1339,2021-10-28,2021-11-22,2023-01-10,Closed,Interior alterations to the east lunge with ceiling upgrades and wall paints.,175000
21 251616 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1100,KING,ST,W,M6K,30079436,S1026,2021-12-27,2022-02-03,2023-02-01,Closed,"Interior alterations to 4th floor amenities, fitness centre 12C floor to rooftop lounge",612500
22 117095 BLD,Building Additions/Alterations,Recreational,Interior Alterations,656,THE QUEENSWAY, , ,M8Y,9085099,W0328,2022-02-24,2022-04-07,2023-01-31,Closed,Interior alterations for a new yoga studio including plumbing and HVAC,400000
22 117528 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1102,KINGSTON,RD, ,M1N,351798,E2033,2022-02-25,2022-04-14,2022-06-29,Closed,"Proposal for base building work to existing vacant retail space Unit 6 including new demising construction, plumbing/HVAC/electrical rough-ins. Tenant to submit separate permit for interior fit-out. ",100000
22 133955 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,111,WELLINGTON,ST,W,M5J,7929363,S1034,2022-04-13,2022-05-03,2024-01-03,Closed,Proposal for interior alterations for the existing fitness centre to bring the building back to base. ,20000
22 143549 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1120,KINGSTON,RD, ,M1N,30072486,E2033,2022-05-06,2022-06-08,2022-10-27,Closed,"Proposed interior alterations to convert vacant unit into fitness club for ""F45 FITNESS""",150000
22 147411 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,5233,YONGE,ST, ,M2N,14627061,N1825,2022-05-16,2022-07-04,2022-09-23,Closed,Proposal for interior alterations in unit 6.,150000
22 147502 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,700,BAY,ST, ,M5G,2854198,S1145,2022-05-16,2022-06-17,2022-11-02,Closed,Proposal to return an existing ground floor level unit (Unit 3 - 'Curves') to base building condition.  (Unit was previously Unit 108.),250000
22 151906 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,500,FRONT,ST,E,###,8708573,S1336,2022-05-26,2022-06-20,2023-12-14,Closed,Interior alterations to existing retail to create a gym space,200000
22 169094 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,1235,BAY,ST, ,M5R,7978305,S1128,2022-06-28,2022-08-10,2023-05-18,Closed,Proposal to renovate existing vacant partial basement and ground floor unit to a fitness centre. ,900000
22 198578 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193,S1036,2022-09-01,2022-10-07,2023-05-15,Closed,"Phase I - Demolition ROGERS CENTRE LOWER BOWL REPLACEMENT PROJECT, INCLUDING RENOVATION OF EXISTING L000, L100, L200, AND L500 PROGRAMS, REPLACEMENT OF LOWER SEATING BOWL, AND ADDITION OF NEW L000 CLUBHOUSE AND PREMIUM CLUB AMENITIES.",100000000
22 211357 BLD,Building Additions/Alterations,Recreational,Interior Alterations,890,DANFORTH,AVE, ,M4J,7930809,S1427,2022-09-30,2023-03-29,2024-01-16,Closed,Proposed interior alterations to convert an existing bank to a recreation use (gymnasia) and basement to an office - Little Dribblers Inc.,500000
22 214466 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,15,WELLESLEY,ST,W,###,,S1325,2022-10-07,2022-11-01,2023-03-06,Closed,Interior alterations to unit 216 for new beauty salon,40000
22 224436 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1800,SHEPPARD,AVE,E,M2J,14068149,N1727,2022-11-01,2022-12-23,2023-07-20,Closed,"Proposed Interior alterations to unit 1088. Addition of partitions, one bathroom, plumbing and electrical lighting and finishes",50000
22 242042 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1912,AVENUE,RD, ,M5M,484995,N0824,2022-12-23,2023-03-15,2023-08-31,Closed,"Interior alterations to second floor - unit 200, for indoor playground ",100000
23 119425 BLD,Building Additions/Alterations,Recreational,Interior Alterations,14,WILLIAM SYLVESTER,DR, ,M2J,30109864,N1731,2023-03-02,2023-06-27,2024-02-12,Closed,Proposed interior alteration to create an indoor golf training range (Tea Time Golf).,200000
23 130755 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,100,RICHMOND,ST,W,M5H,7929463,S1031,2023-04-04,2023-04-28,2023-10-17,Closed,Proposal for minor interior alterations to a portion of the 11th floor level of an existing hotel.  Scope of work includes removal of 2 showers to be replaced with 1 cold plunge tub for 'The Cambridge Club' a health club/fitness centre at the Sheraton Hotel.  [Convenience address is 100 Richmond St W],75000
23 149344 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,82,ESTHER SHINER,BLVD, ,###,30025683,N1729,2023-05-23,2023-07-05,2023-09-28,Closed,Interior alterations to an existing fitness club.,85000
23 156444 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3495,LAWRENCE,AVE,E,M1H,11485122,E2429,2023-06-05,2023-09-21,2024-03-07,Closed,Proposed Interior Alterations to new shell of building for Fit4less.,300000
23 180509 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,300,BOROUGH,DR, ,M1P,14076211,E2125,2023-07-27,2023-08-25,2024-03-05,Closed,Proposal for interior alterations for a new nails salon in unit 258.,80000
23 182247 BLD,Building Additions/Alterations,Recreational,Interior Alterations,21,HENDON,AVE, ,M2M,7171766,N1822,2023-07-31,2023-08-01,2024-01-19,Closed,Interior alterations to the adult day program area.,250000
