Street_Num,Street_Name,Street_Type,Street_Direction
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
117,YONGE,BLVD, 
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
69,WHITBURN,CRES, 
21,TALWOOD,DR, 
8,CANARY,CRES, 
408,RONCESVALLES,AVE, 
66,BELLAMY,RD,S
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
25,RUSSELL,ST, 
211,ST PATRICK,ST, 
8,PRINCESS MARGARET,BLVD, 
620,BATHURST,ST, 
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
66,PARKHURST,BLVD, 
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
2650,ST CLAIR,AVE,W
70,CROCKAMHILL,DR, 
3495,LAWRENCE,AVE,E
14 A,LAWS,ST, 
93,POST,RD, 
20,BROW,DR, 
11,STRATHGOWAN,CRES, 
253,MELROSE,AVE, 
64,DEEP DENE,DR, 
73,MAGNOLIA,AVE, 
9,LAUDERDALE,DR, 
38,DEWHURST,BLVD, 
4,CHAPEL,RD, 
280,COXWELL,AVE, 
44,HAGERSVILLE,CRT, 
17,KEMP,SQ, 
30,CHARLES,ST,E
78,FAIRFIELD,AVE, 
1980,ST CLAIR,AVE,W
615,COLLEGE,ST, 
100,WELLESLEY,ST,E
957,DOVERCOURT,RD, 
5928,FINCH,AVE,E
88,NEVILLE PARK,BLVD, 
6100,FINCH,AVE,W
8,URBANDALE,AVE, 
92,JOHN,ST, 
38,GARFIELD,AVE, 
80,CHERITAN,AVE, 
61,FRONT,ST,W
137,LEXINGTON,AVE, 
175,NEW TORONTO,ST, 
150,HILLSIDE,AVE, 
36,COMPTON,CRES, 
33,AUGUST,AVE, 
321,WESTLAKE,AVE, 
37,PERTH,AVE, 
69,HARRISON,RD, 
165,LEACREST,RD, 
10,BALSAM,AVE, 
321,WESTLAKE,AVE, 
46,WILMONT,DR, 
1090,DON MILLS,RD, 
171,DURANT,AVE, 
341,QUEEN,ST,W
155,MORNINGSIDE,AVE, 
16,SHAND,AVE, 
2215,DANFORTH,AVE, 
4,TREDVALLEY,GRV, 
64,ST DUNSTAN,DR, 
717,CHURCH,ST, 
50,BLOOR,ST,W
4789,YONGE,ST, 
131,CITATION,DR, 
428,BROCK,AVE, 
444,YONGE,ST, 
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
2740,LAWRENCE,AVE,E
41,LESMILL,RD, 
24,ANSON,AVE, 
6,ROSS,ST, 
79,BURNSIDE,DR, 
357,KING,ST,W
1009,WESTON,RD, 
165,ELM RIDGE,DR, 
130,KING,ST,W
126,RIVERVIEW,DR, 
11,GATEHEAD,RD, 
462,FRONT,ST,W
89,ANTIOCH,DR, 
29,HUNTSMOOR,RD, 
7,TAIT,CRT, 
111,BURBANK,DR, 
400,MILVERTON,BLVD, 
255,MCROBERTS,AVE, 
30,BORDEN,ST, 
877,YONGE,ST, 
172,OSSINGTON,AVE, 
155,YORKVILLE,AVE, 
2200,ISLINGTON,AVE, 
88,FELBRIGG,AVE, 
10,ZAHARIAS,CRT, 
165,VIEWMOUNT,AVE, 
21,ROBINHOOD,RD, 
577,O'CONNOR,DR, 
88,YORKVIEW,DR, 
11,PARK,BLVD, 
11,PARK,BLVD, 
370,OSLER,ST, 
1,BLUE JAYS,WAY, 
130,POYNTZ,AVE, 
732,AVENUE,RD, 
21,KIRK BRADDEN,RD,W
6,PARK LANE,CRCL, 
84,FAIRVIEW,AVE, 
5,LAMBTON,AVE, 
1,FFOLKES,CRT, 
65,FRONT,ST,W
2522,KEELE,ST, 
265,WELLESLEY,ST,E
109,JAMESON,AVE, 
1185,COLLEGE,ST, 
1300,FINCH,AVE,W
38,DEVONDALE,AVE, 
410,BURNHAMTHORPE,RD, 
137,FLORA,DR, 
40,WHITEHORN,CRES, 
24,BRADENTON,DR, 
1365,MILITARY,TRL, 
80,BIDEFORD,AVE, 
1842,QUEEN,ST,E
139,CAMERON,AVE, 
97,BLANTYRE,AVE, 
18,YORKVILLE,AVE, 
78,PINEWOOD,AVE, 
50,AIRVIEW,RD, 
336,QUEEN,ST,W
26,TREMONT,CRES, 
170,ELIZABETH,ST, 
270,MONTROSE,AVE, 
160,WINDERMERE,AVE, 
939,EGLINTON,AVE,E
499,BATHURST,ST, 
462,FRONT,ST,W
340,MELROSE,ST, 
92,MERCURY,RD, 
159,ROXBOROUGH,DR, 
276,BROADVIEW,AVE, 
104,YARDLEY,AVE, 
2200,ISLINGTON,AVE, 
413,CLINTON,ST, 
1602,THE QUEENSWAY, , 
45,GLENVALE,BLVD, 
404,MELROSE,ST, 
1235,BAY,ST, 
118,AVONDALE,AVE, 
1174,ST CLAIR,AVE,W
51,MANTELLO,DR, 
37,ROCHESTER,AVE, 
547,INDIAN,RD, 
30,THE QUEENSWAY, , 
1440,DON MILLS,RD, 
95,JAMESON,AVE, 
2795,EGLINTON,AVE,E
37,CHIPSTEAD,RD, 
1110,SHEPPARD,AVE,E
2900,WARDEN,AVE, 
28,DEQUINCY,BLVD, 
50,GLENRIDGE,RD, 
6,MENIN,RD, 
3276,MIDLAND,AVE, 
136,ROWNTREE MILL,RD, 
4744,DUNDAS,ST,W
34,BOUSTEAD,AVE, 
49,GOTHAM,CRT, 
3451,WESTON,RD, 
37,HEATHDALE,RD, 
104,YARDLEY,AVE, 
80,RAVENSCREST,DR, 
9,DENNIS,AVE, 
484,HOUNSLOW,AVE, 
387,PRINCE EDWARD,DR,N
55,AVENUE,RD, 
4455,BATHURST,ST, 
1488,QUEEN,ST,W
3401,DUFFERIN,ST, 
300,BOROUGH,DR, 
200,WELLINGTON,ST,W
1,JEFFERSON,AVE, 
1355,ST CLAIR,AVE,W
3560,BATHURST,ST, 
207,QUEENS QUAY, ,W
6,NORTH HILLS,TER, 
122,RIVERVIEW,DR, 
43,MANTELLO,DR, 
54,SNOWCREST,AVE, 
20,HELMSDALE,CRES, 
37,NORBURY,CRES, 
1262,DON MILLS,RD, 
700,LAWRENCE,AVE,W
3115,MARKHAM,RD, 
40,BAY,ST, 
175,WYCHWOOD,AVE, 
8,DRAPER,ST, 
40,KING LOUIS,CRES, 
3,HINTON,RD, 
120,ADELAIDE,ST,W
480,FRONT,ST,W
2183,LAKE SHORE,BLVD,W
59,MCKNIGHT,DR, 
120,BLOOR,ST,E
17,MIDLAND,AVE, 
4,DUNLOP,AVE, 
1550,BIRCHMOUNT,RD, 
317,WOODMOUNT,AVE, 
118,MIMICO,AVE, 
285,CRAVEN,RD, 
268,FAIRLAWN,AVE, 
1288 A,WESTON,RD, 
11,WILLIAM KITCHEN,RD, 
5,CURLY VINEWAY, , 
177,GLENGARRY,AVE, 
1666,ST CLAIR,AVE,W
627,OSSINGTON,AVE, 
67,NORTH,DR, 
660,ORIOLE,PKWY, 
21 B,LORRAINE,GDNS, 
20,LONG,CRES, 
55,LEWISTON,RD, 
14,CALAIS,AVE, 
900,DON MILLS,RD, 
333,BRIGHTON,AVE, 
2901,BAYVIEW,AVE, 
25,NEILSON,AVE, 
1130,ROSELAWN,AVE, 
53,SAVONA,DR, 
10,LASCELLES,BLVD, 
81,PATRICIA,AVE, 
57,WEIR,CRES, 
62,MARBURY,CRES, 
40,KING,ST,W
120,ADELAIDE,ST,W
35,LEAHURST,DR, 
20,BAY,ST, 
2992,SHEPPARD,AVE,E
300,BOROUGH,DR, 
2200,ISLINGTON,AVE, 
47,COLDSTREAM,AVE, 
69,CLAYBROOKE,ST, 
235,DIXON,RD, 
100,QUEEN,ST,W
50,ANN O'REILLY,RD, 
1,GIVINS,ST, 
25,THE WEST MALL, , 
1,DUNDAS,ST,W
1750,FINCH,AVE,E
30,WESTON,RD, 
1245,BLOOR,ST,W
14,GRANTBROOK,ST, 
44,WYCHWOOD,PK, 
21,BERNEY,CRES, 
2150,BLOOR,ST,W
85,GALLOWAY,RD, 
2069,DANFORTH,AVE, 
85,ROYWOOD,DR, 
131,BLOOR,ST,W
60,MONTCLAIR,AVE, 
62,GRISTONE,CRES, 
50,BLOOR,ST,W
36,GWENDOLEN,AVE, 
25,THE WEST MALL, , 
462,FRONT,ST,W
379,WINONA,DR, 
119,JAY,ST, 
444,YONGE,ST, 
5651,STEELES,AVE,E
215,NORTHWOOD,DR, 
444,YONGE,ST, 
555,UNIVERSITY,AVE, 
51,MEANDERING,TRL, 
615,LOGAN,AVE, 
7,LYNNHAVEN,RD, 
237,PICKERING,ST, 
129,ST CLEMENTS,AVE, 
21,FARRINGTON,DR, 
370,ST GERMAIN,AVE, 
123,STRATHCONA,AVE, 
130,NORTH QUEEN,ST, 
66,COLLIER,ST, 
11,ALDERBROOK,DR, 
329,WOODMOUNT,AVE, 
677,QUEEN,ST,W
1265,MILITARY,TRL, 
55,GERRARD,ST,W
220,BAY,ST, 
70,YORK,ST, 
269,ST GERMAIN,AVE, 
232,RHODES,AVE, 
106,MILLER,ST, 
230,COTTINGHAM,ST, 
748,THE QUEENSWAY, , 
200,BAY,ST, 
81,BAY,ST, 
712,QUEEN,ST,W
1800,SHEPPARD,AVE,E
77,GLENMORE,RD, 
118,WANISKA,AVE, 
57,SPRINGHURST,AVE, 
516,EGLINTON,AVE,E
2,BUCHAN,CRT, 
76,ROWANWOOD,AVE, 
261,QUEENS QUAY, ,E
15,DRURY,LANE, 
15,MEDICI,CRT, 
33,PALM,DR, 
22,PRESTWICK,CRES, 
235,QUEENS QUAY, ,W
98,MUSKOX,DR, 
53,BLACKSMITH,CRES, 
1,ST CLAIR,AVE,E
4700,KEELE,ST, 
368,WINNETT,AVE, 
24,HEDDINGTON,AVE, 
119,ROSEDALE HEIGHTS,DR, 
415,YONGE,ST, 
359,CRANBROOKE,AVE, 
83,PINE CREST,RD, 
502,ATLAS,AVE, 
431,ROXTON,RD, 
6:00 AM,BEAUMONT,RD, 
39,DUDLEY,AVE, 
2231,JANE,ST, 
91,RYLANDER,BLVD, 
30,SOUDAN,AVE, 
24,ST QUENTIN,AVE, 
25,THE WEST MALL, , 
23,KNOWLTON,DR, 
2,BLOOR,ST,W
187,HADDINGTON,AVE, 
23,THOMAS,AVE, 
1,WOOD,AVE, 
2300,YONGE,ST, 
20,KITSON,DR, 
105,CASTLE HILL,DR, 
77,ROCHESTER,AVE, 
2246,LAWRENCE,AVE,W
501,YONGE,ST, 
407,THE KINGSWAY, , 
82,PRINGDALE GARDENS,CRCL, 
15,ALDERSHOT,CRES, 
75,ELIZABETH,ST, 
120,LYNN WILLIAMS,ST, 
81,BAY,ST, 
139,BUDEA,CRES, 
25,THE WEST MALL, , 
1150,WOODBINE,AVE, 
136,CLEANSIDE,RD, 
34,ROWANWOOD,AVE, 
57,GAINSBOROUGH,RD, 
220,YONGE,ST, 
3401,LAWRENCE,AVE,E
555,UNIVERSITY,AVE, 
80,TWENTY SEVENTH,ST, 
40,GLEN EDYTH,PL, 
4700,KEELE,ST, 
462,FRONT,ST,W
3560,BATHURST,ST, 
394,BAY,ST, 
875,EGLINTON,AVE,W
78,ARJAY,CRES, 
160,KENDAL,AVE, 
14,LYNDHURST,CRT, 
115,FERRIS,RD, 
300,BOROUGH,DR, 
46,PRINCETON,RD, 
38,HOWARD,DR, 
629,DAVENPORT,RD, 
25,THORNLY,CRES, 
4284,LAWRENCE,AVE,E
16,GRAND,AVE, 
72,MONTROSE,AVE, 
5,TYRE,AVE, 
4284,LAWRENCE,AVE,E
181,UNIVERSITY,AVE, 
4284,LAWRENCE,AVE,E
19,MILLBURN,DR, 
45,CEDARVIEW,DR, 
31,ROWSE,CRES, 
23,GEORGE,ST, 
230,COXWELL,AVE, 
58,GRACE,ST, 
61,CLOUSTON,AVE, 
7,MURIEL,AVE, 
64,MARTHCLARE,AVE, 
350,VICTORIA,ST, 
24,ANGLESEY,BLVD, 
41,LEBOVIC,AVE, 
25,PHOTOGRAPHY,DR, 
1177,BRIMLEY,RD, 
1022,KING,ST,W
2,ST CLAIR,AVE,E
9,LESLIE,ST, 
180,DUNDAS,ST,W
15,D'ALBRET,CRES, 
329,GREENWOOD,AVE, 
20,OAKDENE,CRES, 
9,LESLIE,ST, 
44,KING,ST,W
23,TENNIS,CRES, 
26,SILVER,AVE, 
178,BARRINGTON,AVE, 
225,ADELAIDE,ST,W
9,LESLIE,ST, 
5,MEGAN,AVE, 
4750,YONGE,ST, 
225,MCROBERTS,AVE, 
173,HOWLAND,AVE, 
5928,FINCH,AVE,E
9,LESLIE,ST, 
132,GLENCAIRN,AVE, 
214,BROOKE,AVE, 
9,LESLIE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
47,KENT,RD, 
221,WILLOWRIDGE,RD, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
1,BLUE JAYS,WAY, 
50,PLEWES,RD, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
57,LINELLE,ST, 
58,BERTMOUNT,AVE, 
46,KERR,RD, 
46,SALEM,AVE, 
333,BLOOR,ST,E
32,HUNTINGTON,AVE, 
610,UNIVERSITY,AVE, 
340,PATRICIA,AVE, 
2848,DUFFERIN,ST, 
64,GRISTONE,CRES, 
632,YONGE,ST, 
4,CROSBY,AVE, 
51,CLUNY,DR, 
10,SUNNYLEA,AVE,W
330,BAY,ST, 
203,CONLINS,RD, 
300,BOROUGH,DR, 
728,ST CLAIR,AVE,W
15,QUEENS QUAY, ,E
172,PRINCESS MARGARET,BLVD, 
3,MAPLE BUSH,AVE, 
3,MAPLE BUSH,AVE, 
39,CHUDLEIGH,AVE, 
222,LIPPINCOTT,ST, 
17,SHIER,DR, 
21,BELL ROYAL,CRT, 
2151,KINGSTON,RD, 
4675,STEELES,AVE,E
36,EDGEWOOD,CRES, 
102,GLENTWORTH,RD, 
2200,ISLINGTON,AVE, 
2874,EGLINTON,AVE,E
5,PARK HOME,AVE, 
1446,DON MILLS,RD, 
12,GOLFWOOD,HTS, 
102,GLEN,RD, 
759,QUEEN,ST,E
230,ROSEMOUNT,AVE, 
8,REXDALE,BLVD, 
2,ROSSFORD,RD, 
565,QUEENS,DR, 
1533,JANE,ST, 
6,LAWS,ST, 
180,QUEENS,DR, 
61,FRONT,ST,W
384,COLLEGE,ST, 
60,GREENSIDES,AVE, 
144,WINSTON PARK,BLVD, 
60,LIGHTWOOD,DR, 
7,DRUID,CRT, 
144,WINSTON PARK,BLVD, 
43,WANLESS,CRES, 
94,WALMSLEY,BLVD, 
1,DUNDAS,ST,W
41,ALBERT,AVE, 
1940,EGLINTON,AVE,E
2133,JANE,ST, 
261,PERTH,AVE, 
45,HILTON,AVE, 
100,LOGAN,AVE, 
19,SECOND,ST, 
9,GILTSPUR,DR, 
76,GRENVILLE,ST, 
110,CLAIREPORT,CRES, 
9,MYSTIC,AVE, 
265,WRIGHT,AVE, 
2179 B,WESTON,RD, 
180,DURANT,AVE, 
35,SHARPE,ST, 
494,CRAWFORD,ST, 
100,BRENDA,CRES, 
100,BRENDA,CRES, 
171,BELSIZE,DR, 
417,RUSSELL HILL,RD, 
15,DONCASTER,AVE, 
51,ELSA VINEWAY, , 
981,DUNDAS,ST,W
2795,EGLINTON,AVE,E
47,HAYWARD,CRES, 
21,GORT,AVE, 
192,ISLAND,RD, 
2388,DUNDAS,ST,W
18,STEPHENFRANK,RD, 
98,ALCINA,AVE, 
897-899,BLOOR,ST,W
60,CRANBROOKE,AVE, 
135,GLENDONWYNNE,RD, 
117,BOGERT,AVE, 
24,HUDSON,DR, 
501,KINGSTON,RD, 
140,WENDELL,AVE, 
47,MANTELLO,DR, 
100,BLOOR,ST,W
636,DIXON,RD, 
101,SPADINA,AVE, 
51,BRADSTONE,SQ, 
29,MELVILLE,AVE, 
275,KEEWATIN,AVE, 
170,LAKE SHORE,DR, 
18,YORKVILLE,AVE, 
395,KINGSTON,RD, 
2065,GERRARD,ST,E
4502-4504,KINGSTON,RD, 
490,GLENLAKE,AVE, 
24,THOME,CRES, 
40,TEMPERANCE,ST, 
1,LONGHOPE,PL, 
27,ALEXIS,BLVD, 
161,BAY,ST, 
87,RISEBROUGH,AVE, 
2761,MARKHAM,RD, 
531,ST CLEMENTS,AVE, 
161,BAY,ST, 
399,QUEEN,ST,W
337,DAVISVILLE,AVE, 
55,AVENUE,RD, 
26,DIVADALE,DR, 
18,TWEEDROCK,CRES, 
623-625,QUEEN,ST,W
4915,STEELES,AVE,E
295,BETTY ANN,DR, 
2901,BAYVIEW,AVE, 
4151,KINGSTON,RD, 
1598,QUEEN,ST,E
48,PATIKA,AVE, 
2901,BAYVIEW,AVE, 
70,GALT,AVE, 
41,LA RUSH,DR, 
10,FASHION ROSEWAY, , 
79,CADILLAC,AVE, 
25,CHIEFTAIN,CRES, 
2901,BAYVIEW,AVE, 
67,RUSHLEY,DR, 
336,QUEEN,ST,W
860,YORK MILLS,RD, 
1684,DANFORTH,AVE, 
1082 1/2,QUEEN,ST,W
32,SWAN,AVE, 
127,PRISCILLA,AVE, 
502,ATLAS,AVE, 
854,WESTON,RD, 
7,JACKES,AVE, 
497,RICHMOND,ST,W
483,BAY,ST, 
252,BLOOR,ST,W
2700,DUFFERIN,ST, 
162,NORTH QUEEN,ST, 
635,COLLEGE,ST, 
25,GALT,AVE, 
65,ROBINSON,ST, 
23,TAYLOR,DR, 
55,AVENUE,RD, 
525,RICHMOND,ST,W
68,TYCOS,DR, 
9,TIPPETT,RD, 
1500,ROYAL YORK,RD, 
65,SUMMIT,AVE, 
226,WINONA,DR, 
105,VICTORIA,ST, 
555,UNIVERSITY,AVE, 
550,UNIVERSITY,AVE, 
15,GOTHAM,CRT, 
25,WILFRED,AVE, 
12,CORDOVA,AVE, 
456,BROCK,AVE, 
53,COVINGTON,RD, 
2277-2295,SHEPPARD,AVE,W
150,THREE VALLEYS,DR, 
111,PETER,ST, 
553,COLDSTREAM,AVE, 
130,MAPLEWOOD,AVE, 
15,GRAYMAR,AVE, 
72,FAIRGLEN,AVE, 
61,NORTON,AVE, 
2075,BAYVIEW,AVE, 
3401,DUFFERIN,ST, 
158,WESTVIEW,BLVD, 
74,RATHNELLY,AVE, 
74,RATHNELLY,AVE, 
1275,LANSDOWNE,AVE, 
1,STAMFORD,SQ,N
229,FLORENCE,AVE, 
142,EASTWOOD,RD, 
9,EDENVALE,CRES, 
6464,YONGE,ST, 
63,WIDDICOMBE HILL,BLVD, 
543,RICHMOND,ST,W
1987,QUEEN,ST,E
92,PETTIT,DR, 
39,GRANT,ST, 
110,RANDOLPH,RD, 
237,COMBE,AVE, 
580,FINCH,AVE,W
456,SYMINGTON,AVE, 
10,ROSECLIFFE,AVE, 
300,BOROUGH,DR, 
880,ELLESMERE,RD, 
126,NORTH BONNINGTON,AVE, 
181,SHROPSHIRE,DR, 
600,UNIVERSITY,AVE, 
939,PROGRESS,AVE, 
24,TREEVIEW,DR, 
772,DOVERCOURT,RD, 
1977-2001,LESLIE,ST, 
3926-3932,KEELE,ST, 
94,WILLOWRIDGE,RD, 
25,THE WEST MALL, , 
305,MILNER,AVE, 
26,LOMA,RD, 
173,ALBERTUS,AVE, 
19,DONWOODS,DR, 
2501,VICTORIA PARK,AVE, 
580,RATHBURN,RD, 
100,WELLINGTON,ST,W
1883,MCNICOLL,AVE, 
1222,ST CLAIR,AVE,W
4700,KEELE,ST, 
673,CRAWFORD,ST, 
16,GRENVIEW,BLVD,N
323,GILBERT,AVE, 
1,YORK GATE,BLVD, 
80,CALSTOCK,DR, 
4,LACEWOOD,CRES, 
9,GLEN AMES, , 
5928,FINCH,AVE,E
6,ARDELL,AVE, 
2300,YONGE,ST, 
14,ROSENEATH,GDNS, 
6,ARDELL,AVE, 
1438,MILITARY,TRL, 
130,ST GEORGE,ST, 
2709,YONGE,ST, 
600,UNIVERSITY,AVE, 
25,GARDEN PARK,AVE, 
191,MONTCLAIR,AVE, 
204,FOREST HILL,RD, 
256,GLENROSE,AVE, 
250 A,QUEENS QUAY, ,W
100,HOWARD,ST, 
1094,GERRARD,ST,E
3111,DUFFERIN,ST, 
125,MILL,ST, 
9,ELMVIEW,CRT, 
4901,STEELES,AVE,W
201,COLDSTREAM,AVE, 
5,HOLBORNE,AVE, 
3,VELMA,DR, 
347,MAIN,ST, 
166,RHODES,AVE, 
18,PATRICK,BLVD, 
41,MANORGLEN,CRES, 
1,BLUE JAYS,WAY, 
480,ELLERSLIE,AVE, 
46,LUNNESS,RD, 
265,APACHE,TRL, 
877,YONGE,ST, 
46,LUNNESS,RD, 
991,ST CLAIR,AVE,W
61,NAVENBY,CRES, 
8,SAMPSON,MEWS, 
26,KNOLL,DR, 
111 A,BLOOR,ST,W
47,DORIS,DR, 
825,COXWELL,AVE, 
216,GLENHOLME,AVE, 
56,ALDERSHOT,CRES, 
61,HAREWOOD,AVE, 
118,GOVERNMENT,RD, 
65,WICKSTEED,AVE, 
25,THE WEST MALL, , 
191,SHERBOURNE,ST, 
201,SHERBOURNE,ST, 
10,LUCY,AVE, 
119,CURZON,ST, 
3401,DUFFERIN,ST, 
200,FRONT,ST,W
285,CUMMER,AVE, 
174,OSSINGTON,AVE, 
8,LUCY,AVE, 
42,HOWARD PARK,AVE, 
43,BEAMSVILLE,DR, 
39,MCGILLIVRAY,AVE, 
1928,LAKE SHORE,BLVD,W
1001,QUEEN,ST,W
15,THE DONWAY, ,E
25,THE WEST MALL, , 
30,INGLEWOOD,DR, 
183,LAWRENCE,AVE,W
655,BAY,ST, 
223,LORD SEATON,RD, 
2901,BAYVIEW,AVE, 
399,BATHURST,ST, 
82,HILTON,AVE, 
61,FRONT,ST,W
285,YORKLAND,BLVD, 
81,FREDERICK TISDALE,DR, 
79,CYNTHIA,RD, 
154,HIGH PARK,AVE, 
63,BANNOCKBURN,AVE, 
3080,YONGE,ST, 
1780,ALBION,RD, 
214,COLLEGE,ST, 
102,TERRYHILL,CRES, 
2901,KENNEDY,RD, 
99,GOVERNMENT,RD, 
99,BEACONSFIELD,AVE, 
486,FRONT,ST,W
17,TORONTO,ST, 
222,EMPRESS,AVE, 
675,YONGE,ST, 
37,ROWLEY,AVE, 
37,JANE OSLER,BLVD, 
222,OSSINGTON,AVE, 
118,MARION,ST, 
62,AIRDRIE,RD, 
431,RICHMOND,ST,W
17,HAIG,AVE, 
17,HAIG,AVE, 
45,STEPHANIE,ST, 
36,MADAWASKA,AVE, 
1620,ALBION,RD, 
31,UPPER CANADA,DR, 
20,CHELTENHAM,AVE, 
81,GERRY FITZGERALD,DR, 
61,FRONT,ST,W
5,BEN NEVIS,DR, 
412,DOVERCOURT,RD, 
4700,KEELE,ST, 
48,ST ANDREWS,GDNS, 
25,WANLESS,AVE, 
1,VAN STASSEN,BLVD, 
700,LAWRENCE,AVE,W
34,HUNT CLUB,DR, 
47,MELVILLE,AVE, 
14,TIVOLI,CRT, 
352,WINNETT,AVE, 
1,EDGEWATER,DR, 
85,SPRINGDALE,BLVD, 
24,NORTH HILLS,TER, 
144,COLLEGE,ST, 
50,OLD FOREST HILL,RD, 
61,FRANKLIN,AVE, 
34,GREEN VALLEY,RD, 
254,OLD ORCHARD,GRV, 
28,GARNOCK,AVE, 
1050,MILITARY,TRL, 
61,FRANKLIN,AVE, 
741,WOBURN,AVE, 
211,WESTMOUNT,AVE, 
680,DANFORTH,AVE, 
39,MACLEAN,AVE, 
426,GLENGROVE,AVE, 
50,ETTA WYLIE,RD, 
14,WILLINGDON,AVE, 
55,RIVERS EDGE,DR, 
1824,ST CLAIR,AVE,W
130,QUEEN,ST,W
1571,SANDHURST,CRCL, 
29,VALHALLA,BLVD, 
49,MARLOW,AVE, 
220,YONGE,ST, 
91,STORMONT,AVE, 
25,MILES,RD, 
1430,SHEPPARD,AVE,W
284,DELTA,ST, 
110,RANLEIGH,AVE, 
3401,DUFFERIN,ST, 
25,THE ESPLANADE, , 
361 A,OLD FINCH,AVE, 
200,BOULTON,AVE, 
3401,DUFFERIN,ST, 
371,WALLACE,AVE, 
40,WHITE SQUIRREL,WAY, 
65,FRONT,ST,W
600,UNIVERSITY,AVE, 
222,ALBANY,AVE, 
220,ALBANY,AVE, 
