Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
23 187211 BLD,New Houses,3+ Unit - Semi-detached,New Building,47,MORNINGSIDE,AVE, ,M6S,7570769,S0430,2023-08-11,2023-12-22,,Permit Issued,Proposal to demolish existing single family detached house and construct a 3 storey triplex,750000
23 187306 BLD,New Houses,SFD - Detached,New Building,541,DELORAINE,AVE, ,M5M,506797,N0824,2023-08-11,2023-08-25,,Inspection,PROPOSED 2 STOREY SINGLE FAMILY DWELLING,1200000
23 187337 BLD,New Houses,SFD - Detached,New Building,25,HADDINGTON,AVE, ,M5M,524584,N0824,2023-08-11,2023-11-02,,Permit Issued,PROPOSED: NEW TWO STOREY SINGLE FAMILY HOUSE CONSTRUCTION,900000
23 187363 BLD,New Houses,SFD - Detached,New Building,72,FAIRLAWN,AVE, ,M5M,7777117,N0825,2023-08-11,2023-08-30,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish the existing 2 storey single family dwelling,1000000
23 187375 BLD,New Houses,SFD - Detached,New Building,38,RIDGEVALE,DR, ,M6A,10340376,N0823,2023-08-11,2023-09-26,,Inspection,"Proposal to construct a new two storey detached SFD with a finished basement, two door integral garage, covered front porch and a rear deck.",750000
23 188103 BLD,New Houses,SFD - Detached,New Building,12,GOSWELL,RD, ,M9A,1003932,W0321,2023-08-13,2023-09-21,,Inspection,To demolish existing dwelling and construct a new two storey dwelling,1500000
23 188337 BLD,New Houses,SFD - Detached,New Building,5,THE KEANEGATE, , ,M9B,1036626,W0232,2023-08-14,2023-09-19,,Inspection,To demolish existing dwellng and construct a new two storey dwelling ,850000
23 188407 BLD,New Houses,SFD - Detached,New Building,36,YORK DOWNS,DR, ,M3H,8985572,N0630,2023-08-14,2023-09-18,,Inspection,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 188363 DEM, 22 206231 ZAP and 23 116681 TLAB.",1200000
23 188493 BLD,New Houses,SFD - Detached,New Building,14,PARK LANE,CRCL, ,M3B,549357,N1524,2023-08-14,2023-12-21,,Permit Issued,Proposal to demolish existing 1 storey dwelling and construct a new 2 storey dwelling,10000000
23 189416 BLD,New Houses,SFD - Detached,New Building,243,GLENCAIRN,AVE, ,M5N,812071,N0829,2023-08-15,2023-10-02,,Permit Issued,Proposed demolition of existing SFD and construction of new 3 storey detached dwelling.,1000000
23 189460 BLD,New Houses,SFD - Detached,New Building,5,DALEBERRY,PL, ,M3B,505079,N1524,2023-08-16,2023-11-02,,Inspection,PROPOSED: A NEW CONSTRUCTION OF 2 STORY SFD DWELLING WITH A TOTAL BUILD AREA OF 320M2 FIRST FLOOR EXCL. GARAGE AND 417M2 SECOND FLOOR WITH A FINISHED BASEMENT ,2500000
23 189618 BLD,New Houses,SFD - Detached,New Building,60,ROSELAWN,AVE, ,M4R,8566653,N0833,2023-08-16,2024-02-16,,Permit Issued,"LOT D - Pending address is 536 Duplex AveProposal to construct a new 3 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 180761 DEM, 23 182148 DEM, 20 225633 ZZC and 2 127862 TLAB",800000
23 189619 BLD,New Houses,SFD - Detached,New Building,48,ROCHESTER,AVE, ,M4N,860298,N1526,2023-08-16,2023-11-23,,Permit Issued,Proposal for demolishing existing building and build a new single family detached dwelling,12000000
23 189661 BLD,New Houses,SFD - Detached,New Building,26,ORKNEY,CRES, ,M9A,1022558,W0228,2023-08-16,2024-02-29,,Permit Issued,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 189645 DEM, 22 170977 ZAP, 22 210981 MV and Final and Binding A0492/22EYK.",1500000
23 190150 BLD,New Houses,SFD - Detached,New Building,33,REDMOUNT,RD, ,M3H,554715,N0629,2023-08-17,2023-11-06,,Permit Issued,Proposal to demolish existing dwelling and construct a new 2-storey dwelling.,925000
23 190633 BLD,New Houses,SFD - Detached,New Building,14,CONRAD,AVE, ,M6G,786602,S1234,2023-08-18,2023-11-02,,Inspection,Proposed 3 storey single family dwelling with basement and shoring,2000000
23 190886 BLD,New Houses,2 Unit - Detached,New Building,19,EMBRO,DR, ,M3H,512434,N0629,2023-08-18,2023-09-05,,Inspection,NEW SINGLE FAMILY DWELLING WITH INTEGRAL GARAGE,800000
23 191186 BLD,New Houses,SFD - Detached,New Building,35,COWLEY,AVE, ,M9B,994737,W0232,2023-08-19,2023-09-11,,Inspection,To demolish existing dwelling and rear detached garage and construct a new two storey dwelling with integral garage,1300000
23 191529 BLD,New Houses,3+ Unit - Detached,New Building,61,SEYMOUR,AVE, ,M4J,866127,S1431,2023-08-21,2024-01-29,,Permit Issued,"Proposal to construct a new three-storey fourplex detached dwelling with two porches. Also, to construct a one-storey ancillary building (detached garage), fronting Shudell Avenue.See also 22 198482 ZAP, 22 222723 MV, and Final and Binding A1188/22TEY.",1250000
23 191559 BLD,Small Residential Projects,SFD - Detached,Accessory Building(s),113,CASTLEWOOD,RD, ,M5N,781303,N0833,2023-08-21,2023-08-24,,Inspection,Demolish existing garage and construct a new storage shed,520000
23 192512 BLD,New Houses,SFD - Detached,New Building,539,DELORAINE,AVE, ,M5M,506795,N0824,2023-08-22,2023-09-14,,Inspection,Proposal to demolish existing one-storey single family dwelling and construct new two-storey single family dwelling. See Folder 21-241880 ZZC & 23-192545 DEM 00 DM,800000
23 192854 BLD,New Houses,SFD - Detached,New Building,117,YONGE,BLVD, ,M5M,578367,N0824,2023-08-23,2023-09-27,,Inspection,PROPOSED 3 STOREY SINGLE FAMILY DWELLING,2000000
23 192929 BLD,New Houses,SFD - Detached,New Building,21,TALWOOD,DR, ,M3B,567311,N1623,2023-08-23,2023-10-17,,Permit Issued,"Proposal to demolish existing dwelling to construct new two storey Single Family Dwelling with finished walkout basement, and rear deck",750000
23 192959 BLD,New Houses,SFD - Detached,New Building,8,CANARY,CRES, ,M2K,496016,N1725,2023-08-23,2023-09-25,,Inspection,Proposal to demolish existing building and constructing a new single family dwelling with attached garage and finished basement,1400000
23 193734 BLD,New Houses,SFD - Detached,New Building,253,MELROSE,AVE, ,M5M,841620,N0825,2023-08-25,2023-11-02,,Permit Issued,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 193727 DEM, 23 116040 ZAP, 23 126353 MV and Final and Binding A0188/23NY.",700000
23 193744 BLD,New Houses,SFD - Detached,New Building,64,DEEP DENE,DR, ,M1C,327031,E2532,2023-08-25,2023-11-29,,Inspection,"To demolish existing single family dwelling and construct a new 2 storey single family dwelling with attached garage, porch & basement walkout. ",927000
23 193883 BLD,New Houses,SFD - Detached,New Building,78,FAIRFIELD,AVE, ,M8W,1000492,W0334,2023-08-25,2024-01-04,,Permit Issued,"New 2 storey SFD detached with basment walkout, front porch and rear deck",700000
23 194720 BLD,New Houses,2 Unit - Detached,New Building,150,HILLSIDE,AVE, ,M8V,1007328,W0335,2023-08-28,2023-10-20,,Inspection,Proposal to construct a new 2 storey detached dwellling with a secondary suite with an integral garage and a finished basement. See also 22 178537 ZAP and 22 215436 MV.,1000000
23 194783 BLD,New Houses,2 Unit - Detached,New Building,165,LEACREST,RD, ,M4G,10179945,N1535,2023-08-28,2023-09-18,,Inspection,"To demolish existing dwelling and construct two storey dwellig with integral garage, rear deck, second storey terrace at rear, basement walkout stairs on north side with canopy, front porch with canopy and secondary entrance at mudroom with canopy and porch",750000
23 194833 BLD,New Houses,SFD - Detached,New Building,10,BALSAM,AVE, ,M4E,4050634,S1942,2023-08-28,2023-11-08,,Permit Issued,"PROPOSED: Construct new three storey detached house with integral garage, balconies, decks, associated landscaping.",3000000
23 194904 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,1090,DON MILLS,RD, ,M3C,508018,N1626,2023-08-28,2023-09-29,,Inspection,"INTERIOR ALTERATIONS FOR RESTAURANT (EATALY). MODIFY EXISTING  RESTAURANT UNIT Q003A - FINISHES, LAYOUT AND EXTEND INTO ADJACENT MERCHANTILE UNIT Q002A. INTERIOR ALTERATIONS FOR MERCANTILE UNIT CURRENTLY IN SHELL CONDITION.  FIT OUT FOR RETAIL AND CAFE.  ASSUME ONE UNIT AS A2.",5000000
23 194908 BLD,New Houses,SFD - Detached,New Building,171,DURANT,AVE, ,M4J,22360,S1423,2023-08-28,2023-11-09,,Inspection,Proposal to demolish existing dwelling and construct a new 2-storey SFD.,850000
23 195220 BLD,New Houses,SFD - Detached,New Building,4,TREDVALLEY,GRV, ,M1C,30101164,E2539,2023-08-29,2023-10-27,,Inspection,Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement on an existing vacant lot. See also 22 179879 ZAP.,1000000
23 195347 BLD,New Houses,SFD - Detached,New Building,131,CITATION,DR, ,M2K,7930782,N1725,2023-08-29,2023-10-13,,Inspection,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 195334 DEM, 23 104009 ZAP and 23 130180 MV.",1200000
23 195397 BLD,New Houses,SFD - Detached,New Building,24,ANSON,AVE, ,M1M,302252,E2026,2023-08-29,2023-12-12,,Permit Issued,Proposal demolish existing dwelling and construct a new 2-storey single family dwelling with a finished basement. See folder 22-201126 ZAP 00 ZR,750000
23 195683 BLD,New Houses,SFD - Detached,New Building,126,RIVERVIEW,DR, ,M4N,7792743,N1525,2023-08-30,2024-01-31,,Permit Issued,PROPOSED: TWO STOREY DETACHED DWELLING WITH A REAR DECK AND A PROPOSED SWIMMING POOL,11000000
23 195905 BLD,New Houses,SFD - Detached,New Building,111,BURBANK,DR, ,M2K,9950306,N1725,2023-08-30,2023-11-30,,Permit Issued,TO DEMOLISH THE EXISTING SIGNLE DWELLING & CONSTRUCT A NEW SINGLE DWELLING,1000000
23 196145 BLD,New Houses,SFD - Detached,New Building,165,VIEWMOUNT,AVE, ,M6B,572233,N0827,2023-08-30,2023-10-10,,Inspection,"Proposal to construct a new two-storey single family dwelling with finished basement, concrete terrace and intregrated garage.",700000
23 196242 BLD,New Houses,SFD - Detached,New Building,88,YORKVIEW,DR, ,M8Z,1045776,W0326,2023-08-31,2023-10-24,,Inspection,Proposal to demolish existing dwelling and construct a two storey dwelling,1000000
23 196374 BLD,New Houses,SFD - Semi-Detached,New Building,732,AVENUE,RD, ,M5P,7273549,S1226,2023-08-31,2023-10-05,,Inspection,Proposal to construct new three-storey single family dwelling with third-storey terrace and a detached semi garage.Refer to folder 20-222079 ZZC 00 ZR. ,700000
23 196385 BLD,New Houses,SFD - Detached,New Building,21,KIRK BRADDEN,RD,W,M8Y,1011940,W0328,2023-08-31,2023-10-04,,Inspection,"New Houses, SFD - Detached, New BuildingProposal to demolish the existing two storey detached single family dwelling and construct a new two storey detached single family dwelling with integral garage and finished basement FINISHED BASEMENT AREA: 100 m2",750000
23 196397 BLD,New Houses,SFD - Detached,New Building,6,PARK LANE,CRCL, ,M3B,549352,N1524,2023-08-31,2024-02-15,,Permit Issued,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 22 242805 ZAP, 23 128448 MV and Final and Binding A0177/23NY.",5000000
23 196808 BLD,New Houses,SFD - Detached,New Building,80,BIDEFORD,AVE, ,M3H,11517167,N0630,2023-09-01,2023-11-07,,Permit Issued,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 196790 DEM, 22 156175 ZAP, and 22 205443 MV.",750000
23 196976 BLD,New Houses,SFD - Detached,New Building,26,TREMONT,CRES, ,M3B,570018,N1623,2023-09-01,2023-11-14,,Permit Issued, Demolish existing single family dwelling and shed to construct a custom 2 storey single family dwelling,800000
23 198325 BLD,New Houses,SFD - Detached,New Building,45,GLENVALE,BLVD, ,M4G,24947,N1529,2023-09-05,2023-11-01,,Inspection,"Proposal to construct new two storey brick/stone single family dwelling with integral garage, front covered porch, rear porch, and walk-out basement",1198000
23 198353 BLD,New Houses,SFD - Detached,New Building,118,AVONDALE,AVE, ,M2N,485287,N1828,2023-09-05,2023-10-17,,Inspection,Proposal to demolish existing dwelling and construct a new 2-storey dwelling with integral garage.,1500000
23 198800 BLD,New Houses,SFD - Detached,New Building,28,DEQUINCY,BLVD, ,M3H,8007042,N0629,2023-09-06,2023-10-18,,Inspection,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 23 198747 DEM, 23 120785 ZAP, and 23 144480 MV.",1000000
23 199027 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,4744,DUNDAS,ST,W,M9A,9340344,W0229,2023-09-07,2023-11-08,,Permit Issued,"shell permit - not for occupancy. Interior renovations including demolition of stairs and interior wall partitions; new construction of stairs, elevator, and interior wall partitions - over 3 levels",600000
23 199117 BLD,New Houses,SFD - Detached,New Building,104,YARDLEY,AVE, ,M4B,38351,S1924,2023-09-07,2023-10-18,,Permit Issued,"Proposal to construct a new two storey detached dwelling with an integral garage, a front porch & a rear ground floor deck.",1000000
23 199282 BLD,New Houses,SFD - Detached,New Building,484,HOUNSLOW,AVE, ,M2R,529457,N1824,2023-09-07,2024-02-09,,Permit Issued,NEW CUSTOM HOUSE Total GFA 366.26 Finished Basement 138.94 1 Deck 1 Porch,800000
23 199290 BLD,New Houses,SFD - Detached,New Building,387,PRINCE EDWARD,DR,N,   ,7027926,W0322,2023-09-07,2023-10-26,,Inspection,Proposal to demolish existing dwelling and construct a new 2-storey SFD with rear cabana.,1000000
23 199652 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,207,QUEENS QUAY, ,W,M5J,11226848,S1036,2023-09-08,2023-11-23,,Inspection,Proposal for interior alterations to existing office space on the 6th floor - UNIT 600,580000
23 199653 BLD,New Houses,SFD - Detached,New Building,6,NORTH HILLS,TER, ,M3C,545948,N1627,2023-09-08,2023-10-05,,Permit Issued,PROPOSED 2 STOREY DETACHED DWELLING,1600000
23 199680 BLD,New Houses,SFD - Detached,New Building,122,RIVERVIEW,DR, ,M4N,7792742,N1525,2023-09-08,2023-12-11,,Permit Issued,"Proposal to demolish existing dwelling to construct new two storey Single Family Dwelling with finished walkout basement, integral garage with carlift, and rear deck. Scope of work alos includes new pool cabana and swimming pool",3000000
23 199763 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,700,LAWRENCE,AVE,W,M6A,10335561,N0823,2023-09-08,2023-11-01,,Inspection,Proposal to construct interior alterations for new retail store LCBO in Unit 102.,1000000
23 201059 BLD,New Houses,SFD - Detached,New Building,177,GLENGARRY,AVE, ,M5M,812692,N0825,2023-09-12,2023-11-07,,Permit Issued,"Proposal to construct a detached SFD with an integral garage, finished basement, basement walkout, front porch and a rear deck. ",600000
23 201117 BLD,New Houses,SFD - Detached,New Building,67,NORTH,DR, ,M9A,7794140,W0230,2023-09-12,2023-11-06,,Permit Issued,Proposal for New Three Storey SFD,950000
23 201119 BLD,New Houses,SFD - Detached,New Building,660,ORIOLE,PKWY, ,M4R,8571182,N0833,2023-09-12,2023-12-14,,Permit Issued,"Proposal to demolish existing 1.5 storey single family dwelling and contruct 2.5 storey dwelling with secondary suite, intregrated garage and two-storey below grade basement.See folder 22-129229 ZAP 00 ZR for reference",750000
23 202132 BLD,New Houses,SFD - Detached,New Building,14,GRANTBROOK,ST, ,M2R,523159,N1822,2023-09-14,2024-02-05,,Permit Issued,Proposal to demolish existing dwelling to construct new 2 storey Single Family dwelling with two secondary units in basement with two walkouts and rear deck,600000
23 202471 BLD,New Houses,SFD - Detached,New Building,36,GWENDOLEN,AVE, ,M2N,524227,N1827,2023-09-15,2024-02-05,,Permit Issued,"PROPOSED: Demolishing existing building, Constructing new single family dwellingwith attached garage and finished basement",1300000
23 202571 BLD,New Houses,SFD - Detached,New Building,119,JAY,ST, ,M6L,531261,W0523,2023-09-15,2023-10-25,,Inspection,Proposal to demolish existing dwelling to construct new two storey single family dwelling with integral garage.,750000
